anime_id,Name,English name,Other name,Score,Genres,Synopsis,Type,Episodes,Aired,Premiered,Status,Producers,Licensors,Studios,Source,Duration,Rating,Rank,Popularity,Favorites,Scored By,Members,Image URL
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,Dark Love,黒愛 一夜妻館・淫口乱乳録,6.63,Hentai,"Tetsuya's investigation into a luxurious hotel turns over a nest of yakuza and a bizarre orgy cult. On rich silk sheets and velvet chairs, the rich and powerful participate in sex acts so depraved that just witnessing them is likely to turn a man into a monster. But the true purpose of this cult is a pact with evil energies that can literally turn Tetsuya into an inhuman demon. 

(Source: ANN)",OVA,2.0,"Apr 29, 2005 to Jun 24, 2005",UNKNOWN,Finished Airing,Green Bunny,"Media Blasters, Kitty Media",Shinkuukan,Visual novel,26 min per ep,Rx - Hentai,UNKNOWN,5761,90,4832.0,11227,https://cdn.myanimelist.net/images/anime/7/57191.jpg
45434,Ruyi Tu: Hong Jing Shi,UNKNOWN,如意兔之红晶石,UNKNOWN,Fantasy,No description available for this anime.,TV,52.0,2011 to ?,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,12 min per ep,PG - Children,19277.0,23869,0,UNKNOWN,40,https://cdn.myanimelist.net/images/anime/1193/128821.jpg
44046,Heart,UNKNOWN,HEART,UNKNOWN,Romance,Music video for the song Heart by group_inou.,Music,1.0,"Mar 6, 2011",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,6 min,PG-13 - Teens 13 or older,UNKNOWN,19889,1,UNKNOWN,139,https://cdn.myanimelist.net/images/anime/1941/118591.jpg
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,UNKNOWN,Peeping Life 手塚プロ・タツノコプロ ワンダーランド,UNKNOWN,Comedy,An incarnation of the Peeping Life franchise covers Tezuka anime characters and Tatsunoko Production anime characters such as Princess Sapphire and Casshern.,OVA,10.0,"Jun 25, 2013",UNKNOWN,Finished Airing,CoMix Wave Films,UNKNOWN,UNKNOWN,Unknown,5 min per ep,PG - Children,18845.0,15118,0,UNKNOWN,478,https://cdn.myanimelist.net/images/anime/1541/90982.jpg
7446,Karo to Piyobupt: Sandwich,Karo & Piyobupt: The Sandwiches,カロとピヨブプト　サンドイッチ,4.79,Comedy,"It was a wonderful day. At the kitchen, Karo and Piyobupt were making sandwiches. Yes, they were going on a picnic. When you eat sandwiches on the beautiful green field, how delicious they are and how much you eat them.

(Source: Yamamura Animation)",Movie,1.0,1992,UNKNOWN,Finished Airing,"Yamamura Animation, Inc.",UNKNOWN,UNKNOWN,Original,4 min,G - All Ages,12206.0,13523,0,432.0,767,https://cdn.myanimelist.net/images/anime/2/17802.jpg
31465,Pichiko Dakyuubu USA-hen,UNKNOWN,ピチ高野球部“USA編”,UNKNOWN,"Comedy, Sports",No description available for this anime.,Special,3.0,Not available,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,DLE,Unknown,30 sec per ep,G - All Ages,18885.0,18750,0,UNKNOWN,205,https://cdn.myanimelist.net/images/anime/8/75831.jpg
20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,UNKNOWN,劇場版 世界一初恋 横澤隆史の場合,7.86,"Boys Love, Comedy, Drama, Romance",Movie adaptation of the Sekaiichi Hatsukoi: Yokozawa Takafumi no Baai BL light novel.,Movie,1.0,"Mar 15, 2014",UNKNOWN,Finished Airing,Kadokawa Shoten,UNKNOWN,Studio Deen,Light novel,50 min,PG-13 - Teens 13 or older,804.0,2535,211,31120.0,64618,https://cdn.myanimelist.net/images/anime/11/65927.jpg
37651,Fate/Extra: Last Encore - Illustrias Tendousetsu,Fate/Extra: Last Encore - Illustrias Geocentric Theory,Fate/EXTRA Last Encore イルステリアス天動説,6.51,"Action, Fantasy","After defeating the various Floor Masters of the six prior levels, Hakuno Kishinami and Saber arrive at the top floor of the Moon Cell. Their opponent will be Leonardo B. Harwey—the strongest Master in the history of the Holy Grail War and the current fan favorite, following his previous victory.

As they reach a field of flowers among floating isles, Hakuno, Saber, and Rin Toosaka come across a hooded man tending to the blossoms. Saber immediately draws her blade before the cloaked figure, who reveals himself as Prince Gawain: the Platinum Saber and Knight of the Round Table. However, when Gawain insists that he has no interest in fighting, the four discuss the infinite possibilities for the Holy Grail, with Hakuno determined to return the Moon Cell to its original form.

Their discussion ends with a clangor from afar, ringing through the skies. The threadbare Gawain, knowing its significance, informs the three that not much time remains for their lives. He beckons them towards the final battleground, where the two Sabers shall duel once more to determine the future of mankind.",TV,3.0,"Jul 29, 2018",summer 2018,Finished Airing,UNKNOWN,Aniplex of America,Shaft,Game,32 min per ep,R - 17+ (violence & profanity),6305.0,2407,51,35798.0,70400,https://cdn.myanimelist.net/images/anime/1280/93468.jpg
9910,Shokichi Monogatari,UNKNOWN,小吉物語,5.31,UNKNOWN,A music video created by married artist unit Uruma Delvi about a stray dog named Shokichi.,Music,1.0,"Nov 11, 2009",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,5 min,G - All Ages,UNKNOWN,16318,0,178.0,366,https://cdn.myanimelist.net/images/anime/7/27430.jpg
48339,Kung Fu Gonglyong Suhodae,Kung Fu Dino Posse,쿵푸 공룡 수호대,UNKNOWN,Fantasy,"In the city of Megalopolis, six dinosaurs are thawed out in the basement of the museum when young aspiring paleontologist and technological genius Edgar Chudley accidentally causes a city wide blackout. One year later, Edgar discovers that four of the dinos have been living in the museum basement and have taught themselves kung fu. They befriend Edgar and the group now work together to foil the plans of the other two dinos, raptor brothers evil Skor and dimwitted Skrap, who hunt for crystals that contain mutant DNA with which Skor can create monstrous dinosaurs to conquer the world.

(Source: TVTropes)",TV,40.0,"Nov 12, 2009 to Sep 4, 2010",fall 2009,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,22 min per ep,PG - Children,17549.0,20076,0,UNKNOWN,129,https://cdn.myanimelist.net/images/anime/1435/114465.jpg
28557,Yamete! Lighter Asobi: Doubutsu Mura no Shouboutai Shutsu Dou,UNKNOWN,やめて！ライターあそび どうぶつ村の消ぼう隊 出どう,UNKNOWN,Drama,An educational fire safety video for kids to be wary of dry paper and magazine garbage getting set on fire.,OVA,1.0,2011,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,14 min,G - All Ages,13981.0,18759,0,UNKNOWN,205,https://cdn.myanimelist.net/images/anime/2/68937.jpg
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Bleach the Movie: Fade to Black,劇場版 BLEACH Fade to Black 君の名を呼ぶ,7.5,"Action, Adventure, Fantasy","After a mysterious pair attack Rukia Kuchiki and erase her memories while she is in Seireitei, Ichigo Kurosaki, a substitute Soul Reaper, briefly forgets Rukia, until he is reminded of her by Kon, an Underpod Mod-Soul. Confused, he seeks his town's candy-shop owner, Kisuke Urahara, who opens the pathway to Seireitei for them. Ichigo is then shocked to find that his allies in Seireitei, the Shinigami of the Soul Society, have forgotten him.

Filled with action, Kimi no Na wo Yobu follows Ichigo and Kon as they fight against their former comrades while searching for the missing Rukia and discovering her assailants before they strike again.",Movie,1.0,"Dec 13, 2008",UNKNOWN,Finished Airing,UNKNOWN,VIZ Media,Pierrot,Manga,1 hr 34 min,PG-13 - Teens 13 or older,1702.0,986,500,134075.0,226864,https://cdn.myanimelist.net/images/anime/3/64689.jpg
50998,Ma-eum-uisoli Season 3,The Sound of Your Heart: Season 3,마음의 소리 시즌 3,UNKNOWN,"Comedy, Slice of Life",Third Season of Ma-eum-uisoli.,TV,22.0,"May 5, 2021 to Sep 29, 2021",spring 2021,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Web manga,Unknown,PG-13 - Teens 13 or older,17807.0,19395,2,UNKNOWN,169,https://cdn.myanimelist.net/images/anime/1655/120892.jpg
47827,Bai Bian Xiao Ba: Chao Xue Xianfeng 2nd Season,UNKNOWN,百变校巴之超学先锋 第2季,UNKNOWN,Fantasy,No description available for this anime.,TV,26.0,Not available,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,15 min per ep,PG - Children,14737.0,22793,0,UNKNOWN,50,https://cdn.myanimelist.net/images/anime/1149/129314.jpg
38389,He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,He Wei Dao x Re:ZERO,合味道 X《Re：从零开始的异世界生活》,5.98,Comedy,"Chinese streaming platform bilibili is hosting exclusive Re:Zero footage--of the two protagonists enjoying cup ramen. The ad is in Japanese with Chinese subtitles and show Subaru introducing Emilia to Cup Noodles' Chinese brand, Hé Wèi Dào, after a study session. The pair enjoy a cup of the seafood flavor Cup Noodle, China's most popular flavor.

Re:Zero kara Hajimeru Isekai Seikatsu is titled and marketed as Re:Cong Ling Kaishi De Yi Shijie Shenghuo in China.

(Source: ANN)",ONA,3.0,"Sep 21, 2018 to Mar 8, 2019",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,White Fox,Light novel,2 min per ep,G - All Ages,8953.0,5343,35,4770.0,13517,https://cdn.myanimelist.net/images/anime/1629/94819.jpg
48964,You Yao 2nd Season,Are You Ok,有药 第2季,UNKNOWN,Comedy,No description available for this anime.,ONA,UNKNOWN,Not available,UNKNOWN,Not yet aired,"Shengying Animation, High Energy Studio",UNKNOWN,UNKNOWN,Novel,Unknown,PG-13 - Teens 13 or older,UNKNOWN,13911,2,UNKNOWN,674,https://cdn.myanimelist.net/images/anime/1195/119379.jpg
9383,Chie-chan Funsenki: Jarinko Chie,UNKNOWN,チエちゃん奮戦記 じゃりン子チエ,UNKNOWN,"Comedy, Drama","An adaptation of the first series, with different characters and an alternate setting.",TV,39.0,"Oct 19, 1991 to Sep 22, 1992",fall 1991,Finished Airing,Mainichi Broadcasting System,UNKNOWN,Tokyo Movie Shinsha,Unknown,25 min per ep,UNKNOWN,15231.0,14769,2,UNKNOWN,521,https://cdn.myanimelist.net/images/anime/12/26026.jpg
2027,Wind: A Breath of Heart Specials,UNKNOWN,Wind -a breath of heart-,6.09,"Comedy, Romance","Four 13 minute episodes that came with the DVDs.  Episodes 9.5, 10.4, 10.8 and 12.5.",Special,4.0,"Dec 10, 2004",UNKNOWN,Finished Airing,Rondo Robe,UNKNOWN,Radix,Unknown,12 min per ep,PG-13 - Teens 13 or older,8444.0,10630,0,763.0,2030,https://cdn.myanimelist.net/images/anime/10/24393.jpg
34030,Bokura no Sex,UNKNOWN,僕らのセックス,6.49,Hentai,No description available for this anime.,OVA,2.0,"Nov 25, 2016 to Jan 27, 2017",UNKNOWN,Finished Airing,Mediabank,UNKNOWN,Queen Bee,Manga,21 min per ep,Rx - Hentai,UNKNOWN,6779,21,2976.0,7586,https://cdn.myanimelist.net/images/anime/1295/104315.jpg
47370,Guo Hun,UNKNOWN,国魂,UNKNOWN,UNKNOWN,No description available for this anime.,ONA,1.0,"Feb 22, 2016",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Manga,9 min,R - 17+ (violence & profanity),16221.0,22097,0,UNKNOWN,61,https://cdn.myanimelist.net/images/anime/1208/129613.jpg
43621,Koushin,UNKNOWN,交信,UNKNOWN,Sci-Fi,Music video for Akai Ko-en's song Koushin. Directed by Tatsuyuki Tanaka. Premiered at the Japan Expo 2013.,Music,1.0,"Jul 4, 2013",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,3 min,G - All Ages,UNKNOWN,19783,0,UNKNOWN,146,https://cdn.myanimelist.net/images/anime/1434/109927.jpg
2390,Hoshi no Kirby,Kirby: Right Back at Ya!,星のカービィ,6.89,"Action, Adventure, Comedy, Fantasy","A diminutive pink creature orbiting in space called ""Kirby"" crash lands into Dream Land. Once getting acquainted with the citizens who live there in Cappy Town, he begins to defend the town from the monsters that King Dedede, the self-proclaimed ruler of Cappy Town, orders from the evil Nightmare Enterprises.

(Source: ANN)",TV,100.0,"Oct 6, 2001 to Sep 27, 2003",fall 2001,Finished Airing,"CBC Television, Nintendo",4Kids Entertainment,Studio Sign,Game,24 min per ep,PG - Children,4430.0,3699,312,16059.0,31734,https://cdn.myanimelist.net/images/anime/9/22184.jpg
31397,Mesu Kyoushi 4: Kegasareta Kyoudan,UNKNOWN,牝教師4 ~穢された教壇~,6.86,Hentai,Based on the erotic game by Bishop.,OVA,6.0,"Oct 30, 2015 to Sep 25, 2020",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,PoRO,Visual novel,21 min per ep,Rx - Hentai,UNKNOWN,5872,54,4004.0,10702,https://cdn.myanimelist.net/images/anime/1407/104270.jpg
45506,Ruyi Ku Bao: Qiyi Gou,UNKNOWN,如意酷宝之奇异狗,UNKNOWN,Fantasy,No description available for this anime.,TV,52.0,Apr 2013 to Jul 2013,spring 2013,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,12 min per ep,PG - Children,19272.0,22976,0,UNKNOWN,48,https://cdn.myanimelist.net/images/anime/1319/131177.jpg
39137,Hong Mao Lan Tu: Meng Guo Li Xian Ji,UNKNOWN,虹猫蓝兔梦之国历险记,UNKNOWN,UNKNOWN,No description available for this anime.,TV,56.0,"Aug 17, 2012 to ?",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Unknown,17 min per ep,G - All Ages,16514.0,20187,0,UNKNOWN,122,https://cdn.myanimelist.net/images/anime/1027/98708.jpg
38179,Kino no Tabi: The Beautiful World - The Animated Series - Haikyo no Kuni - On Your Way,UNKNOWN,多数決ドラマ『キノの旅 the Beautiful World 「廃墟の国」-On Your Way- 』,6.31,Adventure,No description available for this anime.,Special,27.0,"Jul 23, 2016 to Sep 2, 2016",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Lerche,Light novel,4 min per ep,R - 17+ (violence & profanity),7313.0,8506,4,513.0,4243,https://cdn.myanimelist.net/images/anime/1052/93465.jpg
47486,Xuan Ji Yongzhe: Xuan Ji Zhan Ka,UNKNOWN,炫击勇者之炫击战卡,UNKNOWN,Sci-Fi,No description available for this anime.,TV,30.0,"Dec 11, 2017 to ?",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,22 min per ep,PG - Children,13952.0,23370,0,UNKNOWN,44,https://cdn.myanimelist.net/images/anime/1737/127786.jpg
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Farewell to Space Battleship Yamato: In the Name of Love,さらば宇宙戦艦ヤマト・愛の戦士たち,7.08,"Action, Drama, Sci-Fi","In the year 2201, one year after the Yamato saved Earth from radioactive contamination, a new threat emerges. The Yamato makes its final journey to save the Earth from this new threat.

Earth has almost recovered from the battle against Gamilus, and reconstruction has expanded to the other planets. When former Yamato crew-mates discover a strange, garbled message that seems to be coming from a white comet headed towards Earth, they hijack their old space fortress and begin a new battle.

(Source: AnimeNfo)",Movie,1.0,"Aug 5, 1978",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,Group TAC,Original,2 hr 32 min,PG-13 - Teens 13 or older,3635.0,8521,9,1369.0,4221,https://cdn.myanimelist.net/images/anime/1335/132347.jpg
46938,Feifan Meirenyu,UNKNOWN,非凡美人鱼,UNKNOWN,Fantasy,No description available for this anime.,TV,52.0,2018 to ?,UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,UNKNOWN,Original,12 min per ep,PG - Children,15860.0,22895,0,UNKNOWN,49,https://cdn.myanimelist.net/images/anime/1205/123177.jpg
40024,Bishoujo Senshi Sailor Moon Eternal Movie 1,Pretty Guardian Sailor Moon Eternal The Movie Part 1,劇場版 美少女戦士セーラームーンEternal,7.54,"Fantasy, Romance","The Dead Moon Circus has arrived in Juban with the hopes of liberating their queen, Nehellenia, by stealing the Legendary Silver Crystal for themselves. Using ""Lemures,"" the Circus begins to convert people's dreams into nightmares in order to collect enough energy to plunge the Earth into darkness and turn it into a planet of death. In order to stop the Circus in their tracks, Usagi Tsukino and her friends must reprise their roles as the Inner Sailor Guardians.

When Mamoru Chiba suddenly falls ill after the appearance of a total solar eclipse, Usagi and Chibiusa encounter a pegasus by the name of Helios who is desperate to unseal the Golden Crystal, which Helios claims is the only way to save their world from the impending threat. Meanwhile, the Sailor Guardians discover that they can no longer transform following the eclipse and begin to fall victim to the Circus' Lemures. Will they be able to recover their powers in time to stop the darkness from taking over?",Movie,1.0,"Jan 8, 2021",UNKNOWN,Finished Airing,UNKNOWN,UNKNOWN,"Toei Animation, Studio Deen",Manga,1 hr 21 min,PG-13 - Teens 13 or older,1593.0,3953,112,10588.0,27588,https://cdn.myanimelist.net/images/anime/1312/110461.jpg
